   ID  , Start   ,End ,     64-bit S-E ,     k     ,     l      ,intv 
id-0038,0,76,76,3882429446,388824601,4413
id-0038,65535,0,281470681743360,0,0,0
id-0039,0,20,20,2076379832,1202203030,1
id-0039,20,40,85899345960,1906231824,2647583530,1
id-0039,40,60,171798691900,1157129631,3087985736,1
id-0039,0,76,76,2076379832,2033136315,1
id-0039,22,42,94489280554,1072983057,2851000774,2
id-0039,22,43,94489280555,1072983057,2543395466,2
id-0039,29,48,124554051632,3919509098,4023731561,3
id-0039,29,49,124554051633,3919509098,5518447350,3
id-0040,0,20,20,3233987819,396654943,1
id-0040,20,40,85899345960,2479141529,3745140679,1
id-0040,40,60,171798691900,3634168668,1642587741,1
id-0040,0,76,76,3233987819,1282555522,1
id-0040,65535,0,281470681743360,0,0,0
id-0041,0,20,20,2114187350,2644112037,1
id-0041,20,40,85899345960,3574138749,5976914878,1
id-0041,40,60,171798691900,849133261,5623384034,1
id-0041,0,76,76,2114187350,1209277024,1
id-0041,65535,0,281470681743360,0,0,0
id-0042,0,20,20,3806378830,3297371103,1
id-0042,20,40,85899345960,5576457017,5169025339,1
id-0042,40,60,171798691900,660797459,5906376616,1
id-0042,0,76,76,3806378830,3561362446,1
id-0042,35,54,150323855414,2337440944,952617364,2
id-0043,0,20,20,2051882526,4676648736,1
id-0043,20,40,85899345960,4084215441,2835461693,1
id-0043,40,60,171798691900,3382430619,4769977931,1
id-0043,0,75,75,2051882526,4676789343,1
id-0043,19,38,81604378662,1241135042,2468653116,2
id-0043,36,55,154618822711,3850149778,2288813224,2
id-0044,0,20,20,2689625014,3844582419,1
id-0044,20,40,85899345960,4866140222,3617659688,1
id-0044,40,60,171798691900,2811819269,2922510979,1
id-0044,0,72,72,2689625014,2992661301,1
id-0044,65535,0,281470681743360,0,0,0
id-0045,0,20,20,4220911352,4070337999,1
id-0045,20,40,85899345960,3951200852,1220697344,1
id-0045,40,60,171798691900,1109613377,3920676760,1
id-0045,0,76,76,4220911352,2653249427,1
id-0045,65535,0,281470681743360,0,0,0
id-0046,0,20,20,2354761535,5379254788,1
id-0046,20,40,85899345960,2900390010,3510399994,1
id-0046,40,60,171798691900,6175298366,5438913674,1
id-0046,0,75,75,2354761535,4261430607,1
id-0046,36,55,154618822711,515026132,218714113,3
id-0046,37,56,158913790008,1564255513,87288531,4
id-0047,0,20,20,1311543197,3572971812,1
id-0047,20,40,85899345960,3691812517,3734288822,4
id-0047,40,60,171798691900,3387906936,2673908572,3
id-0047,0,63,63,1311543197,3923483940,1
id-0047,45,76,193273528396,2678256159,3296032553,3
id-0047,15,76,64424509516,2566146065,3296032554,1
id-0047,12,32,51539607584,3291605526,5571645722,2
id-0047,12,46,51539607598,3291605526,3926323734,2
id-0047,15,58,64424509498,2566146065,4031316909,2
id-0047,15,63,64424509503,2566146065,3923483940,2
id-0047,46,72,197568495688,4080862261,5405119819,4
id-0047,46,73,197568495689,4080862261,2939055064,4
id-0047,15,46,64424509486,2566146064,3926323734,3
id-0047,12,46,51539607598,3291605526,3926323734,2
id-0047,28,58,120259084346,4574149171,4031316908,3
id-0047,34,63,146028888127,2065975882,3923483939,3
id-0047,15,63,64424509503,2566146065,3923483940,2
id-0047,45,76,193273528396,2678256159,3296032553,3
id-0048,0,20,20,2352370889,4309181181,1
id-0048,20,40,85899345960,5508939510,3684898615,1
id-0048,40,60,171798691900,5134910119,2630727127,1
id-0048,0,76,76,2352370889,3394705395,1
id-0048,38,57,163208757305,3732257317,4317311860,2
id-0049,0,20,20,4794935243,3746727777,1
id-0049,35,55,150323855415,4395528965,2865961528,1
id-0049,55,75,236223201355,1624565189,637248692,1
id-0049,0,29,29,4794935243,1553922388,1
id-0049,30,61,128849018941,2566390426,2826356092,1
id-0049,30,76,128849018956,2566390426,1960427974,1
id-0049,9,28,38654705692,4092358574,5171973381,2
id-0049,53,72,227633266760,1042004300,2027893786,2
id-0050,0,20,20,2825842255,3421986255,1
id-0050,20,40,85899345960,5083277121,117905302,1
id-0050,40,60,171798691900,5016695372,238957408,1
id-0050,0,76,76,2825842255,2362812889,1
id-0050,65535,0,281470681743360,0,0,0
id-0051,18,38,77309411366,5408698391,2716576256,1
id-0051,38,58,163208757306,1287842099,1239515125,1
id-0051,1,35,4294967331,619065619,1027517046,1
id-0051,1,76,4294967372,619065619,4075385623,1
id-0051,26,45,111669149741,1641355440,391163194,2
id-0051,36,55,154618822711,1019466479,5289313008,2
id-0052,0,20,20,5514706144,1301059246,3
id-0052,0,20,20,5514706144,1301059246,3
id-0052,0,50,50,5514706144,510616005,1
id-0052,30,52,128849018932,2541946454,1387783451,1
id-0052,30,53,128849018933,2541946454,3432452918,1
id-0052,47,66,201863462978,1708616479,3389959250,1
id-0052,51,70,219043332166,5031713195,4927355510,8
id-0052,56,75,240518168651,3042606676,3712435758,49
id-0052,56,76,240518168652,3042606677,1119644228,48
id-0052,55,76,236223201356,896195432,1119644262,14
id-0052,5,28,21474836508,1940888517,3404464234,5
id-0052,7,32,30064771104,1658902336,3898861464,11
id-0052,4,32,17179869216,3534125667,3898861473,2
id-0052,10,41,42949673001,5082697643,275397733,241
id-0052,10,42,42949673002,5082697646,3191372225,228
id-0052,7,42,30064771114,1658902345,3191372230,2
id-0052,12,45,51539607597,3942716706,2949367234,9
id-0052,10,45,42949673005,5082697862,2949367238,3
id-0052,21,47,90194313263,1888814377,2874946646,15
id-0052,21,50,90194313266,1888814377,510615993,14
id-0052,13,50,55834574898,3720327602,510616005,2
id-0053,0,20,20,639976440,2378658716,1
id-0053,20,40,85899345960,5959163324,4506680228,1
id-0053,40,60,171798691900,3779921228,403398258,1
id-0053,0,75,75,639976440,5184178624,1
id-0053,21,40,90194313256,5346798587,4506680228,2
id-0053,21,41,90194313257,5346798587,2714603286,2
id-0054,0,20,20,4087015790,3699034483,1
id-0054,20,40,85899345960,1861071375,3449295766,1
id-0054,40,60,171798691900,4978398395,3625574255,1
id-0054,0,76,76,4087015790,3932187040,1
id-0054,34,53,146028888117,4277977945,1637067032,2
id-0054,34,54,146028888118,4277977945,3478416675,2
id-0055,0,20,20,2406545158,3805034168,1
id-0055,20,40,85899345960,1989518660,1919771452,1
id-0055,40,60,171798691900,2468713447,4074925534,1
id-0055,0,75,75,2406545158,2682992166,1
id-0055,65535,0,281470681743360,0,0,0
id-0056,0,20,20,2626444356,3933955769,1
id-0056,20,40,85899345960,5392148207,4226543886,2
id-0056,40,60,171798691900,2009083294,1125009950,1
id-0056,0,74,74,2626444356,3048567744,1
id-0056,16,41,68719476777,2647255599,4069413319,2
id-0056,16,42,68719476778,2647255599,5534870873,2
id-0057,0,20,20,3365723345,2360339658,1
id-0057,20,40,85899345960,2316283079,3965687910,1
id-0057,40,60,171798691900,4647178916,2659078789,1
id-0057,0,76,76,3365723345,4250319900,1
id-0057,65535,0,281470681743360,0,0,0
id-0058,0,20,20,1207769204,3826622238,1
id-0058,20,40,85899345960,2020966816,3831772313,1
id-0058,40,60,171798691900,793814956,3466496786,1
id-0058,0,74,74,1207769204,5270256536,1
id-0058,65535,0,281470681743360,0,0,0
id-0059,0,72,72,2656444774,2877746763,3
id-0059,0,74,74,2656444774,5419434561,1
id-0059,1,63,4294967359,3775905505,2359482917,50
id-0059,0,63,63,2656444756,2359482943,24
id-0059,1,64,4294967360,3775905510,2420675018,42
id-0059,0,64,64,2656444758,2420675041,19
id-0059,2,73,8589934665,3067859690,3734474970,12
id-0059,1,73,4294967369,3775905539,3734474970,10
id-0059,2,74,8589934666,3067859690,5419434553,10
id-0059,1,74,4294967370,3775905539,5419434553,9
id-0059,1,72,4294967368,3775905539,2877746753,13
id-0059,0,72,72,2656444774,2877746763,3
id-0059,2,73,8589934665,3067859690,3734474970,12
id-0059,1,73,4294967369,3775905539,3734474970,10
id-0059,2,74,8589934666,3067859690,5419434553,10
id-0059,1,74,4294967370,3775905539,5419434553,9
id-0060,0,20,20,2335872971,3006733015,1
id-0060,20,40,85899345960,1111378064,3783026263,1
id-0060,40,60,171798691900,1011023412,4392365729,1
id-0060,0,76,76,2335872971,4096265079,1
id-0060,25,44,107374182444,606869532,2874817330,2
id-0061,0,20,20,2570647660,375942219,1
id-0061,20,40,85899345960,5170780638,1333404704,2
id-0061,40,60,171798691900,2803293786,2849474959,1
id-0061,0,74,74,2570647660,2328398211,1
id-0061,18,39,77309411367,6130608827,4376573913,2
id-0061,18,40,77309411368,6130608827,1333404704,2
id-0062,0,20,20,2350322512,330179194,4
id-0062,20,40,85899345960,3735662161,900007032,2
id-0062,40,60,171798691900,428864247,2837103837,2
id-0062,0,64,64,2350322514,3921100137,2
id-0062,0,76,76,2350322514,2453095281,1
id-0062,0,49,49,2350322514,3696319763,2
id-0062,34,53,146028888117,952905222,3649653375,4
id-0062,0,58,58,2350322514,2488167639,2
id-0062,0,64,64,2350322514,3921100137,2
id-0063,0,20,20,5394981332,5731064403,1
id-0063,20,40,85899345960,4038562887,5200469089,1
id-0063,40,60,171798691900,4043413313,5017706707,1
id-0063,0,75,75,5394981332,2080067341,1
id-0063,19,38,81604378662,1226215183,5902181385,2
id-0063,19,39,81604378663,1226215183,3061131046,2
id-0064,0,20,20,2830283538,5477902348,1
id-0064,20,40,85899345960,3921325680,1907731730,1
id-0064,0,52,52,2830283538,4290227588,1
id-0064,23,42,98784247850,2559408987,4977670394,2
id-0065,0,20,20,375418181,1645081258,1
id-0065,20,40,85899345960,4202843563,2411319269,1
id-0065,40,60,171798691900,2116899037,5851543906,1
id-0065,0,76,76,375418181,255290040,1
id-0065,65535,0,281470681743360,0,0,0
id-0066,16,36,68719476772,2472408791,2060815347,1
id-0066,36,56,154618822712,2031262646,814490715,1
id-0066,3,22,12884901910,4392731907,2362002248,1
id-0066,3,23,12884901911,4392731907,3620609817,1
id-0066,5,30,21474836510,5338165096,4320862087,1
id-0066,5,73,21474836553,5338165096,740498979,1
id-0066,65535,0,281470681743360,0,0,0
id-0067,0,20,20,5336366737,4311312001,1
id-0067,20,40,85899345960,5626045776,1224711475,1
id-0067,40,60,171798691900,4068418334,2643184398,1
id-0067,0,76,76,5336366737,41376933,1
id-0067,28,47,120259084335,5833872083,1207294294,2
id-0067,28,48,120259084336,5833872083,402832132,2
id-0068,0,20,20,2397286883,5977053474,2
id-0068,20,40,85899345960,3478064112,3933798662,8
id-0068,0,75,75,2397286883,3735952713,2
id-0068,15,53,64424509493,1059810632,2131333626,7
id-0068,33,65,141733920833,5392865763,2832468094,5
id-0068,9,65,38654705729,2806669056,2832468096,3
id-0068,33,70,141733920838,5392865763,5393032307,4
id-0068,37,73,158913790025,3614587832,5205395441,10
id-0068,37,75,158913790027,3614587833,3735952706,9
id-0069,0,20,20,3975609962,5077383652,1
id-0069,20,40,85899345960,3295310100,5011673309,1
id-0069,40,60,171798691900,4042988394,3636911464,1
id-0069,0,75,75,3975609962,4992022916,1
id-0069,26,45,111669149741,5059531112,278583231,3
id-0069,26,46,111669149742,5059531113,1887260303,2
id-0070,20,40,85899345960,146733376,4303503408,2
id-0070,0,29,29,2614801737,3369126245,169
id-0070,0,34,34,2614801896,1792693949,4
id-0070,20,41,85899345961,146733376,1311820303,2
id-0070,20,42,85899345962,146733376,432839572,2
id-0070,36,63,154618822719,2335203937,2026614878,98
id-0070,36,64,154618822720,2335203939,652361115,96
id-0070,37,74,158913790026,2038262185,2141412816,51
id-0070,35,74,150323855434,4986113933,2141412817,50
id-0070,37,76,158913790028,2038262185,1075609332,50
id-0070,35,76,150323855436,4986113933,1075609333,49
id-0070,1,28,4294967324,3133114326,1112476540,211
id-0070,0,28,28,2614801733,1112476554,193
id-0070,1,29,4294967325,3133114331,3369126232,186
id-0070,0,29,29,2614801737,3369126245,169
id-0070,7,34,30064771106,1990551975,1792693949,6
id-0070,3,34,12884901922,6205059678,1792693949,5
id-0071,0,20,20,3919135562,2442828923,1
id-0071,20,40,85899345960,974169236,3993843662,1
id-0071,40,60,171798691900,2584487968,4523655453,1
id-0071,0,72,72,3919135562,2848154576,1
id-0071,65535,0,281470681743360,0,0,0
id-0072,0,20,20,4656244775,706644509,2
id-0072,20,40,85899345960,4613417481,5544195167,2
id-0072,40,60,171798691900,5452809026,6115166260,3
id-0072,0,24,24,4656244775,4047794210,2
id-0072,0,76,76,4656244776,354435574,1
id-0072,19,42,81604378666,5731255672,2238120078,2
id-0072,25,67,107374182467,4516718889,2992079667,3
id-0072,19,67,81604378691,5731255672,2992079667,2
id-0073,0,20,20,5342363286,1620016358,1
id-0073,38,58,163208757306,5052226747,3010511359,1
id-0073,0,19,19,5342363284,5441503525,3
id-0073,0,33,33,5342363286,2718900787,1
id-0073,32,51,137438953523,3775228473,1307536722,1
id-0073,34,67,146028888131,5916667844,491334606,1
id-0073,34,76,146028888140,5916667844,1205448145,1
id-0073,0,19,19,5342363284,5441503525,3
id-0073,3,22,12884901910,5923313371,205877260,4
id-0074,0,20,20,2874359279,5542991304,1
id-0074,20,40,85899345960,3192996497,3386278144,1
id-0074,40,60,171798691900,2560379745,5963152890,1
id-0074,0,76,76,2874359279,3643541064,1
id-0074,65535,0,281470681743360,0,0,0
id-0075,0,62,62,1033210510,4158500201,2
id-0075,0,75,75,1033210511,6231504267,1
id-0075,1,45,4294967341,3450204919,2389018503,7
id-0075,0,45,45,1033210509,2389018505,5
id-0075,1,46,4294967342,3450204919,3626239675,4
id-0075,0,46,46,1033210509,3626239676,3
id-0075,10,48,42949673008,1187901080,5077080990,4
id-0075,13,52,55834574900,2356061467,4115764233,15
id-0075,13,53,55834574901,2356061467,4044705050,13
id-0075,6,53,25769803829,3071990897,4044705052,3
id-0075,14,62,60129542206,2116028271,4158500198,7
id-0075,13,62,55834574910,2356061467,4158500200,5
id-0075,23,66,98784247874,3336338986,6167157790,24
id-0075,23,67,98784247875,3336338986,6228924542,23
id-0075,14,67,60129542211,2116028274,6228924551,3
id-0075,24,73,103079215177,977079166,6019207456,22
id-0075,23,73,98784247881,3336338990,6019207456,14
id-0075,24,75,103079215179,977079166,6231504262,21
id-0075,23,75,98784247883,3336338990,6231504262,13
id-0075,1,45,4294967341,3450204919,2389018503,7
id-0075,1,46,4294967342,3450204919,3626239675,4
id-0075,6,53,25769803829,3071990897,4044705052,3
id-0075,13,62,55834574910,2356061467,4158500200,5
id-0075,0,62,62,1033210510,4158500201,2
id-0075,14,67,60129542211,2116028274,6228924551,3
id-0075,23,68,98784247876,3336338986,6252163292,20
id-0075,23,69,98784247877,3336338990,1828206026,16
id-0075,13,69,55834574917,2356061470,1828206032,2
id-0075,24,75,103079215179,977079166,6231504262,21
id-0075,23,75,98784247883,3336338990,6231504262,13
id-0076,0,20,20,2587687208,2173091720,2
id-0076,20,40,85899345960,1648261237,1548940859,2
id-0076,40,60,171798691900,1615887382,3188750806,2
id-0076,0,75,75,2587687208,6233759971,2
id-0076,65535,0,281470681743360,0,0,0
id-0077,0,20,20,4653632868,3403443411,1
id-0077,20,40,85899345960,4894612636,3237455573,1
id-0077,40,60,171798691900,5375281388,5251845200,1
id-0077,0,75,75,4653632868,4736047110,1
id-0077,65535,0,281470681743360,0,0,0
id-0078,0,20,20,2487969850,810009224,1
id-0078,20,40,85899345960,5389639394,3998425679,1
id-0078,40,60,171798691900,2489521064,2673156765,1
id-0078,0,65,65,2487969850,3922890497,1
id-0078,53,72,227633266760,2644086425,2497506974,2
id-0078,29,48,124554051632,2645512634,4020133800,4
id-0078,28,48,120259084336,2490036984,4020133801,2
id-0078,30,50,128849018930,3648654309,3693456885,4
id-0078,32,51,137438953523,2650456742,3934841366,5
id-0078,29,51,124554051635,2645512634,3934841368,3
id-0079,0,20,20,2112985202,5428313262,1
id-0079,20,40,85899345960,3693135891,4052050136,1
id-0079,40,60,171798691900,5160307881,1561082965,1
id-0079,0,76,76,2112985202,3672847182,1
id-0079,37,56,158913790008,781952597,5396572063,2
id-0080,40,60,171798691900,4349146900,2225242085,1
id-0080,0,42,42,4026204880,661804499,6
id-0080,0,75,75,4026204885,1059256779,1
id-0080,1,28,4294967324,4042866875,4516444338,30
id-0080,2,40,8589934632,4109285916,991627687,9
id-0080,0,40,40,4026204878,991627687,8
id-0080,2,41,8589934633,4109285917,2061750180,8
id-0080,0,41,41,4026204879,2061750180,7
id-0080,11,42,47244640298,5138148985,661804498,9
id-0080,10,42,42949673002,5896599994,661804498,7
id-0080,2,40,8589934632,4109285916,991627687,9
id-0080,2,41,8589934633,4109285917,2061750180,8
id-0080,10,42,42949673002,5896599994,661804498,7
id-0080,0,42,42,4026204880,661804499,6
id-0080,17,46,73014444078,3859654018,97107762,3
id-0080,16,46,68719476782,5460446827,97107762,2
id-0081,0,20,20,3497727633,3206240272,1
id-0081,20,40,85899345960,1780103426,2274069229,1
id-0081,40,60,171798691900,3039495291,2118044364,1
id-0081,0,76,76,3497727633,2132192207,1
id-0081,28,47,120259084335,5934751488,3068669415,2
id-0081,35,54,150323855414,205500353,5928401936,4
id-0081,34,54,146028888118,3178013319,5928401937,2
id-0081,35,56,150323855416,205500353,1797803237,2
id-0082,0,20,20,1230857415,3357028503,1
id-0082,40,60,171798691900,3184632998,3950536578,1
id-0082,0,76,76,1230857415,3365886060,1
id-0082,17,39,73014444071,2807587423,5381267657,9
id-0082,16,39,68719476775,3722452998,5381267658,3
id-0082,17,40,73014444072,2807587424,4288668520,4
id-0082,16,40,68719476776,3722452998,4288668520,2
id-0082,19,42,81604378666,2125233599,5088560900,16
id-0082,17,42,73014444074,2807587425,5088560900,2
id-0083,0,66,66,3175965437,5244542041,12
id-0083,0,74,74,3175965437,1968695532,10
id-0083,8,44,34359738412,2040172366,1052792876,21
id-0083,9,47,38654705711,903625179,1071674321,19
id-0083,11,66,47244640322,5960195108,5244542040,13
id-0083,0,66,66,3175965437,5244542041,12
id-0083,25,74,107374182474,470367567,1968695529,13
id-0083,23,74,98784247882,1867503728,1968695530,12
id-0084,0,20,20,3279641695,1133147434,1
id-0084,20,40,85899345960,2528262901,3640924958,1
id-0084,40,60,171798691900,982042471,2649138063,1
id-0084,0,76,76,3279641695,3932575595,1
id-0084,65535,0,281470681743360,0,0,0
id-0085,0,20,20,2990646856,2689349491,1
id-0085,20,40,85899345960,2837230163,5389385065,1
id-0085,40,60,171798691900,3981299708,3692418128,1
id-0085,0,65,65,2990646856,5022231997,1
id-0085,27,46,115964117038,4310018805,2538801018,2
id-0086,0,20,20,2573954608,3749240067,1
id-0086,20,40,85899345960,5424611893,376604131,1
id-0086,40,60,171798691900,2133777649,1114214626,1
id-0086,0,76,76,2573954608,724508407,1
